segment_id,level_rule_id,level,level_score,computed_at
SEG_000495,1,1,29.8,2026-02-16 01:31:59
SEG_000496,1,1,29.8,2026-02-16 01:31:59
SEG_000497,1,2,31.2,2026-02-16 01:31:59
SEG_000498,1,1,29.8,2026-02-16 01:31:59
SEG_000499,1,1,29.8,2026-02-16 01:31:59
SEG_000500,1,1,29.8,2026-02-16 01:31:59
SEG_000501,1,1,29.8,2026-02-16 01:31:59
SEG_000502,1,1,29.8,2026-02-16 01:31:59
SEG_000503,1,1,29.8,2026-02-16 01:31:59
SEG_000504,1,1,29.8,2026-02-16 01:31:59
SEG_000505,1,1,29.8,2026-02-16 01:31:59
SEG_000506,1,1,29.8,2026-02-16 01:31:59
SEG_000507,1,1,29.8,2026-02-16 01:31:59
SEG_000508,1,2,35.8,2026-02-16 01:31:59
SEG_000509,1,2,32.8,2026-02-16 01:31:59
SEG_000510,1,1,29.8,2026-02-16 01:31:59
SEG_000511,1,2,32.8,2026-02-16 01:31:59
SEG_000512,1,1,29.8,2026-02-16 01:31:59
SEG_000513,1,1,29.8,2026-02-16 01:31:59
SEG_000514,1,1,29.8,2026-02-16 01:31:59
SEG_000515,1,2,35.8,2026-02-16 01:31:59
SEG_000516,1,2,35.8,2026-02-16 01:31:59
SEG_000517,1,1,29.8,2026-02-16 01:31:59
SEG_000518,1,1,29.8,2026-02-16 01:31:59
SEG_000519,1,1,29.8,2026-02-16 01:31:59
SEG_000520,1,1,29.8,2026-02-16 01:31:59
SEG_000521,1,1,29.8,2026-02-16 01:31:59
SEG_000522,1,2,32.8,2026-02-16 01:31:59
SEG_000523,1,1,29.8,2026-02-16 01:31:59
SEG_000524,1,2,32.8,2026-02-16 01:31:59
SEG_000525,1,2,32.5,2026-02-16 01:31:59
SEG_000526,1,1,28.8,2026-02-16 01:31:59
SEG_000527,1,1,28.8,2026-02-16 01:31:59
SEG_000528,1,1,29.0,2026-02-16 01:31:59
SEG_000529,1,1,30.5,2026-02-16 01:31:59
SEG_000530,1,2,34.5,2026-02-16 01:31:59
SEG_000531,1,1,27.5,2026-02-16 01:31:59
SEG_000532,1,2,38.5,2026-02-16 01:31:59
SEG_000533,1,2,38.5,2026-02-16 01:31:59
SEG_000534,1,1,28.8,2026-02-16 01:31:59
SEG_000535,1,2,33.2,2026-02-16 01:31:59
SEG_000536,1,2,31.5,2026-02-16 01:31:59
SEG_000537,1,1,30.0,2026-02-16 01:31:59
SEG_000538,1,2,38.5,2026-02-16 01:31:59
SEG_000539,1,2,35.5,2026-02-16 01:31:59
SEG_000540,1,2,35.5,2026-02-16 01:31:59
SEG_000541,1,2,38.5,2026-02-16 01:31:59
SEG_000542,1,2,38.5,2026-02-16 01:31:59
SEG_000543,1,2,35.5,2026-02-16 01:31:59
SEG_000544,1,2,36.0,2026-02-16 01:31:59
SEG_000545,1,2,35.5,2026-02-16 01:31:59
SEG_000546,1,2,38.5,2026-02-16 01:31:59
SEG_000547,1,2,38.5,2026-02-16 01:31:59
SEG_000548,1,2,35.5,2026-02-16 01:31:59
SEG_000549,1,2,36.0,2026-02-16 01:31:59
SEG_000550,1,2,33.0,2026-02-16 01:31:59
SEG_000551,1,2,37.5,2026-02-16 01:31:59
SEG_000552,1,2,33.0,2026-02-16 01:31:59
SEG_000553,1,2,39.0,2026-02-16 01:31:59
SEG_000554,1,1,30.0,2026-02-16 01:31:59
SEG_000555,1,2,33.0,2026-02-16 01:31:59
SEG_000556,1,2,33.0,2026-02-16 01:31:59
SEG_000557,1,2,33.0,2026-02-16 01:31:59
SEG_000558,1,3,45.0,2026-02-16 01:31:59
SEG_000559,1,2,36.0,2026-02-16 01:31:59
SEG_000560,1,2,38.5,2026-02-16 01:31:59
SEG_000561,1,2,36.0,2026-02-16 01:31:59
SEG_000562,1,3,45.0,2026-02-16 01:31:59
SEG_000563,1,2,36.0,2026-02-16 01:31:59
SEG_000564,1,2,39.0,2026-02-16 01:31:59
SEG_000565,1,2,41.5,2026-02-16 01:31:59
SEG_000566,1,2,41.5,2026-02-16 01:31:59
SEG_000567,1,3,43.0,2026-02-16 01:31:59
SEG_000568,1,2,41.5,2026-02-16 01:31:59
SEG_000569,1,3,44.5,2026-02-16 01:31:59
SEG_000570,1,2,41.5,2026-02-16 01:31:59
SEG_000571,1,2,40.0,2026-02-16 01:31:59
SEG_000572,1,2,41.5,2026-02-16 01:31:59
SEG_000573,1,2,41.5,2026-02-16 01:31:59
SEG_000574,1,2,40.0,2026-02-16 01:31:59
SEG_000575,1,2,37.0,2026-02-16 01:31:59
SEG_000576,1,2,41.5,2026-02-16 01:31:59
SEG_000577,1,2,33.0,2026-02-16 01:31:59
SEG_000578,1,2,33.0,2026-02-16 01:31:59
SEG_000579,1,2,41.5,2026-02-16 01:31:59
SEG_000580,1,2,35.5,2026-02-16 01:31:59
SEG_000581,1,2,41.5,2026-02-16 01:31:59
SEG_000582,1,2,35.5,2026-02-16 01:31:59
SEG_000583,1,2,41.5,2026-02-16 01:31:59
SEG_000584,1,2,33.0,2026-02-16 01:31:59
SEG_000585,1,1,27.5,2026-02-16 01:31:59
SEG_000586,1,1,30.5,2026-02-16 01:31:59
SEG_000587,1,1,30.5,2026-02-16 01:31:59
SEG_000588,1,2,32.8,2026-02-16 01:31:59
SEG_000589,1,2,32.8,2026-02-16 01:31:59
SEG_000590,1,1,29.8,2026-02-16 01:31:59
SEG_000591,1,1,29.8,2026-02-16 01:31:59
SEG_000592,1,1,28.8,2026-02-16 01:31:59
SEG_000593,1,1,28.8,2026-02-16 01:31:59
SEG_000594,1,1,27.5,2026-02-16 01:31:59
SEG_000595,1,1,27.5,2026-02-16 01:31:59
SEG_000596,1,2,33.0,2026-02-16 01:31:59
SEG_000597,1,2,33.0,2026-02-16 01:31:59
SEG_000598,1,2,36.0,2026-02-16 01:31:59
SEG_000599,1,2,33.0,2026-02-16 01:31:59
SEG_000600,1,2,33.0,2026-02-16 01:31:59
SEG_000601,1,2,33.0,2026-02-16 01:31:59
SEG_000602,1,2,33.0,2026-02-16 01:31:59
SEG_000603,1,2,34.5,2026-02-16 01:31:59
SEG_000604,1,1,28.8,2026-02-16 01:31:59
SEG_000605,1,1,28.8,2026-02-16 01:31:59
SEG_000606,1,1,31.0,2026-02-16 01:31:59
SEG_000607,1,1,31.0,2026-02-16 01:31:59
SEG_000608,1,1,31.0,2026-02-16 01:31:59
SEG_000609,1,1,31.0,2026-02-16 01:31:59
SEG_000610,1,1,31.0,2026-02-16 01:31:59
SEG_000611,1,1,31.0,2026-02-16 01:31:59
SEG_000612,1,2,37.0,2026-02-16 01:31:59
SEG_000613,1,1,31.0,2026-02-16 01:31:59
SEG_000614,1,1,31.0,2026-02-16 01:31:59
SEG_000615,1,1,31.0,2026-02-16 01:31:59
SEG_000616,1,1,31.0,2026-02-16 01:31:59
SEG_000617,1,2,37.0,2026-02-16 01:31:59
SEG_000618,1,1,29.8,2026-02-16 01:31:59
SEG_000619,1,1,31.0,2026-02-16 01:31:59
SEG_000620,1,1,31.0,2026-02-16 01:31:59
SEG_000621,1,1,31.0,2026-02-16 01:31:59
SEG_000622,1,2,32.8,2026-02-16 01:31:59
SEG_000623,1,1,31.0,2026-02-16 01:31:59
SEG_000624,1,1,31.0,2026-02-16 01:31:59
SEG_000625,1,1,31.0,2026-02-16 01:31:59
SEG_000626,1,1,31.0,2026-02-16 01:31:59
SEG_000627,1,1,29.8,2026-02-16 01:31:59
SEG_000628,1,1,29.8,2026-02-16 01:31:59
SEG_000629,1,1,29.8,2026-02-16 01:31:59
SEG_000630,1,1,29.8,2026-02-16 01:31:59
SEG_000631,1,1,29.8,2026-02-16 01:31:59
SEG_000632,1,1,29.8,2026-02-16 01:31:59
SEG_000633,1,1,29.8,2026-02-16 01:31:59
SEG_000634,1,2,32.8,2026-02-16 01:31:59
SEG_000635,1,1,29.8,2026-02-16 01:31:59
SEG_000636,1,1,29.8,2026-02-16 01:31:59
SEG_000637,1,1,31.0,2026-02-16 01:31:59
SEG_000638,1,1,29.8,2026-02-16 01:31:59
SEG_000639,1,1,29.8,2026-02-16 01:31:59
SEG_000640,1,2,32.8,2026-02-16 01:31:59
SEG_000641,1,2,31.2,2026-02-16 01:31:59
SEG_000642,1,2,31.2,2026-02-16 01:31:59
SEG_000643,1,1,29.8,2026-02-16 01:31:59
SEG_000644,1,2,33.5,2026-02-16 01:31:59
SEG_000645,1,1,29.8,2026-02-16 01:31:59
SEG_000646,1,2,32.8,2026-02-16 01:31:59
SEG_000647,1,1,29.8,2026-02-16 01:31:59
SEG_000648,1,1,29.8,2026-02-16 01:31:59
SEG_000649,1,1,29.8,2026-02-16 01:31:59
SEG_000650,1,1,29.8,2026-02-16 01:31:59
SEG_000651,1,1,29.8,2026-02-16 01:31:59
SEG_000652,1,2,35.8,2026-02-16 01:31:59
SEG_000653,1,2,35.8,2026-02-16 01:31:59
SEG_000654,1,2,35.8,2026-02-16 01:31:59
SEG_000655,1,1,29.8,2026-02-16 01:31:59
SEG_000656,1,2,32.8,2026-02-16 01:31:59
SEG_000657,1,1,29.8,2026-02-16 01:31:59
SEG_000658,1,1,29.8,2026-02-16 01:31:59
SEG_000659,1,1,29.8,2026-02-16 01:31:59
SEG_000660,1,1,29.8,2026-02-16 01:31:59
SEG_000661,1,2,32.8,2026-02-16 01:31:59
SEG_000662,1,2,32.8,2026-02-16 01:31:59
SEG_000663,1,1,29.8,2026-02-16 01:31:59
SEG_000664,1,1,29.8,2026-02-16 01:31:59
SEG_000665,1,1,29.8,2026-02-16 01:31:59
SEG_000666,1,2,39.5,2026-02-16 01:31:59
SEG_000667,1,2,39.5,2026-02-16 01:31:59
SEG_000668,1,1,29.8,2026-02-16 01:31:59
SEG_000669,1,1,29.8,2026-02-16 01:31:59
SEG_000670,1,1,29.8,2026-02-16 01:31:59
SEG_000671,1,1,29.8,2026-02-16 01:31:59
SEG_000672,1,1,29.8,2026-02-16 01:31:59
SEG_000673,1,2,32.2,2026-02-16 01:31:59
SEG_000674,1,1,29.8,2026-02-16 01:31:59
SEG_000675,1,2,37.2,2026-02-16 01:31:59
SEG_000676,1,1,29.8,2026-02-16 01:31:59
SEG_000677,1,2,33.0,2026-02-16 01:31:59
SEG_000678,1,2,34.5,2026-02-16 01:31:59
SEG_000679,1,2,32.2,2026-02-16 01:31:59
SEG_000680,1,2,32.2,2026-02-16 01:31:59
SEG_000681,1,2,32.2,2026-02-16 01:31:59
SEG_000682,1,1,29.0,2026-02-16 01:31:59
SEG_000683,1,2,31.8,2026-02-16 01:31:59
SEG_000684,1,2,31.8,2026-02-16 01:31:59
SEG_000685,1,1,30.2,2026-02-16 01:31:59
SEG_000686,1,1,27.5,2026-02-16 01:31:59
SEG_000687,1,3,47.5,2026-02-16 01:31:59
SEG_000688,1,2,38.3,2026-02-16 01:31:59
SEG_000689,1,1,30.0,2026-02-16 01:31:59
SEG_000690,1,2,35.5,2026-02-16 01:31:59
SEG_000691,1,1,30.0,2026-02-16 01:31:59
SEG_000692,1,1,30.0,2026-02-16 01:31:59
SEG_000693,1,2,38.5,2026-02-16 01:31:59
SEG_000694,1,1,30.0,2026-02-16 01:31:59
SEG_000695,1,2,35.5,2026-02-16 01:31:59
SEG_000696,1,2,32.5,2026-02-16 01:31:59
SEG_000697,1,2,37.0,2026-02-16 01:31:59
SEG_000698,1,1,30.0,2026-02-16 01:31:59
SEG_000699,1,1,30.0,2026-02-16 01:31:59
SEG_000700,1,2,34.5,2026-02-16 01:31:59
SEG_000701,1,2,35.5,2026-02-16 01:31:59
SEG_000702,1,1,30.0,2026-02-16 01:31:59
SEG_000703,1,1,30.0,2026-02-16 01:31:59
SEG_000704,1,1,30.0,2026-02-16 01:31:59
SEG_000705,1,2,32.5,2026-02-16 01:31:59
SEG_000706,1,2,37.0,2026-02-16 01:31:59
SEG_000707,1,2,37.0,2026-02-16 01:31:59
SEG_000708,1,2,31.8,2026-02-16 01:31:59
SEG_000709,1,1,30.0,2026-02-16 01:31:59
SEG_000710,1,2,35.5,2026-02-16 01:31:59
SEG_000711,1,2,38.5,2026-02-16 01:31:59
SEG_000712,1,1,30.0,2026-02-16 01:31:59
SEG_000713,1,3,47.4,2026-02-16 01:31:59
SEG_000714,1,2,35.5,2026-02-16 01:31:59
SEG_000715,1,1,30.0,2026-02-16 01:31:59
SEG_000716,1,2,35.5,2026-02-16 01:31:59
SEG_000717,1,1,28.8,2026-02-16 01:31:59
SEG_000718,1,1,28.8,2026-02-16 01:31:59
SEG_000719,1,1,28.8,2026-02-16 01:31:59
SEG_000720,1,2,31.8,2026-02-16 01:31:59
SEG_000721,1,2,31.5,2026-02-16 01:31:59
SEG_000722,1,1,30.0,2026-02-16 01:31:59
SEG_000723,1,2,32.5,2026-02-16 01:31:59
SEG_000724,1,2,32.5,2026-02-16 01:31:59
SEG_000725,1,2,32.5,2026-02-16 01:31:59
SEG_000726,1,2,31.2,2026-02-16 01:31:59
SEG_000727,1,1,27.5,2026-02-16 01:31:59
SEG_000728,1,1,29.0,2026-02-16 01:31:59
SEG_000729,1,1,27.5,2026-02-16 01:31:59
SEG_000730,1,1,27.5,2026-02-16 01:31:59
SEG_000731,1,1,28.8,2026-02-16 01:31:59
SEG_000732,1,2,31.2,2026-02-16 01:31:59
SEG_000733,1,3,44.8,2026-02-16 01:31:59
SEG_000734,1,1,28.8,2026-02-16 01:31:59
SEG_000735,1,1,30.0,2026-02-16 01:31:59
SEG_000736,1,2,33.8,2026-02-16 01:31:59
SEG_000737,1,1,30.0,2026-02-16 01:31:59
SEG_000738,1,3,52.5,2026-02-16 01:31:59
SEG_000739,1,3,42.9,2026-02-16 01:31:59
SEG_000740,1,3,60.0,2026-02-16 01:31:59
SEG_000741,1,1,31.0,2026-02-16 01:31:59
SEG_000742,1,3,51.1,2026-02-16 01:31:59
SEG_000743,1,3,68.0,2026-02-16 01:31:59
SEG_000744,1,3,49.7,2026-02-16 01:31:59
SEG_000745,1,3,48.3,2026-02-16 01:31:59
SEG_000746,1,3,69.8,2026-02-16 01:31:59
SEG_000747,1,3,51.1,2026-02-16 01:31:59
SEG_000748,1,3,49.7,2026-02-16 01:31:59
SEG_000749,1,1,29.8,2026-02-16 01:31:59
SEG_000750,1,1,29.8,2026-02-16 01:31:59
SEG_000751,1,3,57.8,2026-02-16 01:31:59
SEG_000752,1,1,29.8,2026-02-16 01:31:59
SEG_000753,1,3,48.5,2026-02-16 01:31:59
SEG_000754,1,3,60.8,2026-02-16 01:31:59
SEG_000755,1,2,38.5,2026-02-16 01:31:59
SEG_000756,1,3,49.7,2026-02-16 01:31:59
SEG_000757,1,3,57.8,2026-02-16 01:31:59
SEG_000758,1,2,39.8,2026-02-16 01:31:59
SEG_000759,1,2,38.5,2026-02-16 01:31:59
SEG_000760,1,1,29.8,2026-02-16 01:31:59
SEG_000761,1,3,56.2,2026-02-16 01:31:59
SEG_000762,1,2,41.1,2026-02-16 01:31:59
SEG_000763,1,3,51.1,2026-02-16 01:31:59
SEG_000764,1,2,40.1,2026-02-16 01:31:59
SEG_000765,1,2,39.8,2026-02-16 01:31:59
SEG_000766,1,1,31.0,2026-02-16 01:31:59
SEG_000767,1,2,39.8,2026-02-16 01:31:59
SEG_000768,1,1,31.0,2026-02-16 01:31:59
SEG_000769,1,2,40.1,2026-02-16 01:31:59
SEG_000770,1,1,31.0,2026-02-16 01:31:59
SEG_000771,1,1,29.8,2026-02-16 01:31:59
SEG_000772,1,3,48.5,2026-02-16 01:31:59
SEG_000773,1,2,38.5,2026-02-16 01:31:59
SEG_000774,1,3,49.7,2026-02-16 01:31:59
SEG_000775,1,1,29.8,2026-02-16 01:31:59
SEG_000776,1,1,29.8,2026-02-16 01:31:59
SEG_000777,1,1,31.0,2026-02-16 01:31:59
SEG_000778,1,1,29.8,2026-02-16 01:31:59
SEG_000779,1,2,39.8,2026-02-16 01:31:59
SEG_000780,1,3,49.7,2026-02-16 01:31:59
SEG_000781,1,2,38.5,2026-02-16 01:31:59
SEG_000782,1,1,31.0,2026-02-16 01:31:59
SEG_000783,1,1,29.8,2026-02-16 01:31:59
SEG_000784,1,1,31.0,2026-02-16 01:31:59
SEG_000785,1,1,31.0,2026-02-16 01:31:59
SEG_000786,1,2,38.5,2026-02-16 01:31:59
SEG_000787,1,1,31.0,2026-02-16 01:31:59
SEG_000788,1,2,39.8,2026-02-16 01:31:59
SEG_000789,1,1,31.0,2026-02-16 01:31:59
SEG_000790,1,2,39.8,2026-02-16 01:31:59
SEG_000791,1,3,49.7,2026-02-16 01:31:59
SEG_000792,1,3,48.5,2026-02-16 01:31:59
SEG_000793,1,1,29.8,2026-02-16 01:31:59
SEG_000794,1,1,31.0,2026-02-16 01:31:59
SEG_000795,1,1,31.0,2026-02-16 01:31:59
SEG_000796,1,2,38.5,2026-02-16 01:31:59
SEG_000797,1,2,39.8,2026-02-16 01:31:59
SEG_000798,1,2,38.5,2026-02-16 01:31:59
SEG_000799,1,2,36.5,2026-02-16 01:31:59
SEG_000800,1,2,38.5,2026-02-16 01:31:59
SEG_000801,1,2,39.8,2026-02-16 01:31:59
SEG_000802,1,3,54.8,2026-02-16 01:31:59
SEG_000803,1,3,57.8,2026-02-16 01:31:59
SEG_000804,1,2,32.5,2026-02-16 01:31:59
SEG_000805,1,2,35.5,2026-02-16 01:31:59
SEG_000806,1,3,63.5,2026-02-16 01:31:59
SEG_000807,1,3,43.6,2026-02-16 01:31:59
SEG_000808,1,2,33.0,2026-02-16 01:31:59
SEG_000809,1,2,33.0,2026-02-16 01:31:59
SEG_000810,1,2,33.0,2026-02-16 01:31:59
SEG_000811,1,2,33.0,2026-02-16 01:31:59
SEG_000812,1,2,33.0,2026-02-16 01:31:59
SEG_000813,1,2,35.5,2026-02-16 01:31:59
SEG_000814,1,2,33.0,2026-02-16 01:31:59
SEG_000815,1,2,35.5,2026-02-16 01:31:59
SEG_000816,1,2,33.0,2026-02-16 01:31:59
SEG_000817,1,3,49.9,2026-02-16 01:31:59
SEG_000818,1,2,33.5,2026-02-16 01:31:59
SEG_000819,1,1,31.0,2026-02-16 01:31:59
SEG_000820,1,1,31.0,2026-02-16 01:31:59
SEG_000821,1,1,31.0,2026-02-16 01:31:59
SEG_000822,1,3,50.5,2026-02-16 01:31:59
SEG_000823,1,1,31.0,2026-02-16 01:31:59
SEG_000824,1,1,31.0,2026-02-16 01:31:59
SEG_000825,1,1,29.8,2026-02-16 01:31:59
SEG_000826,1,2,38.5,2026-02-16 01:31:59
SEG_000827,1,3,66.5,2026-02-16 01:31:59
SEG_000828,1,3,50.3,2026-02-16 01:31:59
SEG_000829,1,2,32.8,2026-02-16 01:31:59
SEG_000830,1,1,31.0,2026-02-16 01:31:59
SEG_000831,1,1,29.8,2026-02-16 01:31:59
SEG_000832,1,1,29.8,2026-02-16 01:31:59
SEG_000833,1,3,62.2,2026-02-16 01:31:59
SEG_000834,1,1,31.0,2026-02-16 01:31:59
SEG_000835,1,1,29.8,2026-02-16 01:31:59
SEG_000836,1,1,29.8,2026-02-16 01:31:59
SEG_000837,1,3,42.3,2026-02-16 01:31:59
SEG_000838,1,1,31.0,2026-02-16 01:31:59
SEG_000839,1,1,31.0,2026-02-16 01:31:59
SEG_000840,1,1,31.0,2026-02-16 01:31:59
SEG_000841,1,1,29.8,2026-02-16 01:31:59
SEG_000842,1,1,31.0,2026-02-16 01:31:59
SEG_000843,1,1,29.8,2026-02-16 01:31:59
SEG_000844,1,3,42.3,2026-02-16 01:31:59
SEG_000845,1,1,27.5,2026-02-16 01:31:59
SEG_000846,1,2,35.5,2026-02-16 01:31:59
SEG_000847,1,1,31.0,2026-02-16 01:31:59
SEG_000848,1,1,31.0,2026-02-16 01:31:59
SEG_000849,1,1,31.0,2026-02-16 01:31:59
SEG_000850,1,2,34.0,2026-02-16 01:31:59
SEG_000851,1,2,38.8,2026-02-16 01:31:59
SEG_000852,1,1,29.8,2026-02-16 01:31:59
SEG_000853,1,2,38.8,2026-02-16 01:31:59
SEG_000854,1,2,41.8,2026-02-16 01:31:59
SEG_000855,1,2,37.2,2026-02-16 01:31:59
SEG_000856,1,2,31.2,2026-02-16 01:31:59
SEG_000857,1,1,31.0,2026-02-16 01:31:59
SEG_000858,1,1,29.8,2026-02-16 01:31:59
SEG_000859,1,3,44.4,2026-02-16 01:31:59
SEG_000860,1,3,56.0,2026-02-16 01:31:59
SEG_000861,1,1,31.0,2026-02-16 01:31:59
SEG_000862,1,3,63.3,2026-02-16 01:31:59
SEG_000863,1,3,71.0,2026-02-16 01:31:59
SEG_000864,1,1,29.8,2026-02-16 01:31:59
SEG_000865,1,3,57.8,2026-02-16 01:31:59
SEG_000866,1,3,44.8,2026-02-16 01:31:59
SEG_000867,1,3,65.2,2026-02-16 01:31:59
SEG_000868,1,3,65.2,2026-02-16 01:31:59
SEG_000869,1,2,36.5,2026-02-16 01:31:59
SEG_000870,1,3,57.8,2026-02-16 01:31:59
SEG_000871,1,2,38.3,2026-02-16 01:31:59
SEG_000872,1,2,38.3,2026-02-16 01:31:59
SEG_000873,1,2,38.0,2026-02-16 01:31:59
SEG_000874,1,3,65.2,2026-02-16 01:31:59
SEG_000875,1,3,63.8,2026-02-16 01:31:59
SEG_000876,1,2,31.2,2026-02-16 01:31:59
SEG_000877,1,3,65.2,2026-02-16 01:31:59
SEG_000878,1,3,65.0,2026-02-16 01:31:59
SEG_000879,1,1,31.0,2026-02-16 01:31:59
SEG_000880,1,1,29.8,2026-02-16 01:31:59
SEG_000881,1,1,29.8,2026-02-16 01:31:59
SEG_000882,1,1,29.8,2026-02-16 01:31:59
SEG_000883,1,1,29.8,2026-02-16 01:31:59
SEG_000884,1,1,29.8,2026-02-16 01:31:59
SEG_000885,1,3,44.8,2026-02-16 01:31:59
SEG_000886,1,2,41.0,2026-02-16 01:31:59
SEG_000887,1,1,29.8,2026-02-16 01:31:59
SEG_000888,1,1,29.8,2026-02-16 01:31:59
SEG_000889,1,2,37.2,2026-02-16 01:31:59
SEG_000890,1,2,37.2,2026-02-16 01:31:59
SEG_000891,1,1,29.8,2026-02-16 01:31:59
SEG_000892,1,3,44.5,2026-02-16 01:31:59
SEG_000893,1,2,40.2,2026-02-16 01:31:59
SEG_000894,1,2,38.8,2026-02-16 01:31:59
SEG_000895,1,2,40.2,2026-02-16 01:31:59
SEG_000896,1,2,35.5,2026-02-16 01:31:59
SEG_000897,1,1,29.8,2026-02-16 01:31:59
SEG_000898,1,2,37.2,2026-02-16 01:31:59
SEG_000899,1,2,38.8,2026-02-16 01:31:59
SEG_000900,1,1,29.8,2026-02-16 01:31:59
SEG_000901,1,2,41.8,2026-02-16 01:31:59
SEG_000902,1,2,38.8,2026-02-16 01:31:59
SEG_000903,1,1,29.8,2026-02-16 01:31:59
SEG_000904,1,2,40.2,2026-02-16 01:31:59
SEG_000905,1,2,35.8,2026-02-16 01:31:59
SEG_000906,1,3,43.2,2026-02-16 01:31:59
SEG_000907,1,2,37.2,2026-02-16 01:31:59
SEG_000908,1,1,29.8,2026-02-16 01:31:59
SEG_000909,1,2,34.2,2026-02-16 01:31:59
SEG_000910,1,2,37.2,2026-02-16 01:31:59
SEG_000911,1,1,29.8,2026-02-16 01:31:59
SEG_000912,1,1,29.8,2026-02-16 01:31:59
SEG_000913,1,1,29.8,2026-02-16 01:31:59
SEG_000914,1,2,38.8,2026-02-16 01:31:59
SEG_000915,1,1,29.8,2026-02-16 01:31:59
SEG_000916,1,2,32.8,2026-02-16 01:31:59
SEG_000917,1,1,29.2,2026-02-16 01:31:59
SEG_000918,1,2,35.2,2026-02-16 01:31:59
SEG_000919,1,1,29.2,2026-02-16 01:31:59
SEG_000920,1,1,29.8,2026-02-16 01:31:59
SEG_000921,1,2,37.2,2026-02-16 01:31:59
SEG_000922,1,1,29.8,2026-02-16 01:31:59
SEG_000923,1,3,45.0,2026-02-16 01:31:59
SEG_000924,1,2,41.5,2026-02-16 01:31:59
SEG_000925,1,2,41.5,2026-02-16 01:31:59
SEG_000926,1,2,34.5,2026-02-16 01:31:59
SEG_000927,1,2,34.5,2026-02-16 01:31:59
SEG_000928,1,2,31.5,2026-02-16 01:31:59
SEG_000929,1,3,45.0,2026-02-16 01:31:59
SEG_000930,1,2,33.0,2026-02-16 01:31:59
SEG_000931,1,1,27.5,2026-02-16 01:31:59
SEG_000932,1,1,29.2,2026-02-16 01:31:59
SEG_000933,1,2,35.5,2026-02-16 01:31:59
SEG_000934,1,1,29.8,2026-02-16 01:31:59
SEG_000935,1,1,28.8,2026-02-16 01:31:59
SEG_000936,1,1,31.0,2026-02-16 01:31:59
SEG_000937,1,1,31.0,2026-02-16 01:31:59
SEG_000938,1,2,35.5,2026-02-16 01:31:59
SEG_000939,1,2,35.5,2026-02-16 01:31:59
SEG_000940,1,1,28.8,2026-02-16 01:31:59
SEG_000941,1,1,29.2,2026-02-16 01:31:59
SEG_000942,1,1,29.8,2026-02-16 01:31:59
SEG_000943,1,2,32.8,2026-02-16 01:31:59
SEG_000944,1,2,35.5,2026-02-16 01:31:59
SEG_000945,1,1,29.2,2026-02-16 01:31:59
SEG_000946,1,2,35.5,2026-02-16 01:31:59
SEG_000947,1,1,29.8,2026-02-16 01:31:59
SEG_000948,1,2,35.5,2026-02-16 01:31:59
SEG_000949,1,1,29.2,2026-02-16 01:31:59
SEG_000950,1,1,28.8,2026-02-16 01:31:59
SEG_000951,1,1,29.2,2026-02-16 01:31:59
SEG_000952,1,1,29.2,2026-02-16 01:31:59
SEG_000953,1,1,27.5,2026-02-16 01:31:59
SEG_000954,1,2,35.5,2026-02-16 01:31:59
SEG_000955,1,2,35.5,2026-02-16 01:31:59
SEG_000956,1,2,35.5,2026-02-16 01:31:59
SEG_000957,1,1,29.8,2026-02-16 01:31:59
SEG_000958,1,1,29.8,2026-02-16 01:31:59
SEG_000959,1,1,28.8,2026-02-16 01:31:59
SEG_000960,1,1,30.0,2026-02-16 01:31:59
SEG_000961,1,3,70.0,2026-02-16 01:31:59
SEG_000962,1,1,29.8,2026-02-16 01:31:59
SEG_000963,1,3,57.8,2026-02-16 01:31:59
SEG_000964,1,1,29.8,2026-02-16 01:31:59
SEG_000965,1,3,63.8,2026-02-16 01:31:59
SEG_000966,1,2,39.5,2026-02-16 01:31:59
SEG_000967,1,1,29.8,2026-02-16 01:31:59
SEG_000968,1,3,42.5,2026-02-16 01:31:59
SEG_000969,1,1,29.8,2026-02-16 01:31:59
SEG_000970,1,3,59.2,2026-02-16 01:31:59
SEG_000971,1,3,42.5,2026-02-16 01:31:59
SEG_000972,1,2,40.0,2026-02-16 01:31:59
SEG_000973,1,1,29.8,2026-02-16 01:31:59
SEG_000974,1,3,51.5,2026-02-16 01:31:59
SEG_000975,1,2,41.3,2026-02-16 01:31:59
SEG_000976,1,2,39.1,2026-02-16 01:31:59
SEG_000977,1,1,29.8,2026-02-16 01:31:59
SEG_000978,1,2,41.3,2026-02-16 01:31:59
SEG_000979,1,2,39.8,2026-02-16 01:31:59
SEG_000980,1,1,29.8,2026-02-16 01:31:59
SEG_000981,1,3,51.5,2026-02-16 01:31:59
SEG_000982,1,1,29.8,2026-02-16 01:31:59
SEG_000983,1,1,29.8,2026-02-16 01:31:59
SEG_000984,1,1,29.8,2026-02-16 01:31:59
SEG_000985,1,1,29.8,2026-02-16 01:31:59
SEG_000986,1,1,29.8,2026-02-16 01:31:59
SEG_000987,1,1,29.8,2026-02-16 01:31:59
SEG_000988,1,2,35.8,2026-02-16 01:31:59
SEG_000989,1,1,29.8,2026-02-16 01:31:59
SEG_000990,1,3,51.5,2026-02-16 01:31:59
SEG_000991,1,2,31.2,2026-02-16 01:31:59
SEG_000992,1,1,29.8,2026-02-16 01:31:59
SEG_000993,1,1,29.8,2026-02-16 01:31:59
